trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
85,0.5758890107650811,0.5605336875469485,0.9495323996075431,0.004928825940596953,0.40247514498783277,0.003654099028528925,0.44148772696946614,0.3546630975195606,311714.96842498024,0.038280632540668366
86,131.16175063241383,1.155805132879724,0.7123631057320416,0.00027755532211942474,0.09080655991965877,0.0026800953179300997,0.14015611352326537,0.10947000575082774,318436.2920149765,0.40256556727698944
87,24.847042053455013,0.6871412864773958,0.5503131889979747,0.00027931071532922956,0.39486601832769697,0.004233718200829012,0.0672390466477142,0.23840789817763108,371706.72400686034,0.1683985244653655
88,3.8329747382707087,0.9265005758409879,0.5756139376619359,0.0009022259722629104,0.6892552547899004,0.004314750601730758,0.19777101827954185,0.011450657419915843,190230.2724066912,0.3147684206320521
89,2.0316860807408523,1.3544907647858042,0.8434827509502729,0.0017061366675542571,0.8603150972097029,0.00020606102403854864,0.11837860271713473,0.3763013305197905,314833.29302629153,0.33721787099648914
90,0.7475468654982748,0.8502312431928831,0.8037415637837974,0.0017394415956629465,0.4604050760258043,0.0067881653212962115,0.4653241849774242,0.21223799460338658,202114.90391894494,0.08175846336469786
91,19.04559257294416,1.3921530202743866,0.9030879832510819,0.004387492658632437,0.14734698869707552,0.0029305827358387404,0.22949759989217333,0.23102624078961986,197924.10349872307,0.5747745581383769
92,3.9006677792622657,0.8489554880932052,0.7428378618235366,0.0016186578593842514,0.5504671068094767,0.005476205617538338,0.11543769666912908,0.5664031245751999,228347.9871019211,0.19233069280087287
93,1.6062676898133343,0.8045228560747459,0.5957592388479809,0.0005071895676186326,0.5795979133848889,0.005807748743323655,0.4696500516088524,0.4983666141918238,320740.547318504,0.0450977875651923
94,2.0070758905335992,1.3182639875251696,0.9418071248236177,0.0008393640083914922,0.1539004752413885,0.0013255772613154073,0.035933663170464494,0.3565628657997721,263469.77890233893,0.4099665582099963
95,100.33240221913888,1.1842034681159062,0.8179076287701497,0.0032805490102910807,0.38378967671413905,0.009574302412644481,0.17453179170310693,0.300414134107051,388201.4231909589,0.5123360899118712
96,1.7018674519010357,1.2021831707391717,0.9093447512475274,0.003997281430984054,0.24232097495324934,0.0036647650765808406,0.16183815877518257,0.4727879461818391,96908.95491534281,0.0690778968978038
97,3.7524503449398967,1.0879505215747045,0.8057931015508677,1.5063272260946818e-05,0.14573449556129814,0.0017286305039776572,0.13307933740248482,0.18306427485054524,80619.52906281309,0.5201324028352405
98,1.721543535608154,0.919075080521947,0.8130534659923025,0.0018095524089553603,0.7709086528389978,0.0010842658059356887,0.4373302603521938,0.4965177118584417,89828.61465183433,0.3118787055888309
99,1.6815774929003033,1.105002699884717,0.7603868701706953,0.0035988516411481885,0.09332572879719042,0.005369520306078041,0.26530641214853995,0.3375256030995104,244549.97740264298,0.1555501675423384
100,3.892446739243375,0.5734718628077656,0.5223573104748475,0.00026018301240517626,0.882001205901303,0.001661956044521688,0.35158256901625784,0.42453616413790796,114192.83331543341,0.37556872016684584
101,0.5615630363411201,1.0392684373166576,0.8544740593088432,0.0033836928422339026,0.5095702028818861,0.007189373411747141,0.030963986385815778,0.1305431064375338,273728.21030712477,0.04303618276240621
102,1.6161971030521172,1.1872883498447946,0.5126300713228452,0.0010291121240170883,0.49588874260114507,0.003280850635388552,0.06871043593726348,0.2711940992743605,155853.77977186412,0.042100808030697115
103,7.9703421644686125,1.255898342476457,0.6515391214811123,0.003579278420218901,0.25912798103614376,0.00740857249020277,0.4450227435139349,0.008718923134473954,88344.03262386058,0.17715037929959326
104,1.6003768611132498,1.1923396307473202,0.5582552162337323,0.003651829632123703,0.6915939167329423,0.001643303009874687,0.33919356163184056,0.5449561776657729,272843.0774621754,0.020403854311297
105,2.227889813236406,1.2712924994201447,0.5357881219140163,0.0023581748180888235,0.5501655394089774,0.00013011481042369386,0.27320030938300377,0.4921033190865002,143836.8677547002,0.3778466271314138
106,3.502576293660218,1.3436556381220033,0.919421988823754,0.004762589635318794,0.12714636322112982,0.009998135481836794,0.18581488498912452,0.2969380054688171,186440.9463506989,0.5633218515571805
