trial,score,best_so_far,peak_timing,best_peak_timing,peak_height,best_peak_height,crash_ratio,best_crash_ratio
563,2.1624019841414985,0.11495107880511861,3,2,0.8858899083621649,0.02725902500264201,0.013258528518268947,0.033598242143165036
564,1.6158056682373763,0.11495107880511861,19,2,0.7900094066282388,0.02725902500264201,0.09199292015335744,0.033598242143165036
565,38.84953959791168,0.11495107880511861,15,2,1.8090139841583959,0.02725902500264201,0.9,0.033598242143165036
566,1.556388604933699,0.11495107880511861,19,2,0.6976549388462361,0.02725902500264201,0.05610735887774146,0.033598242143165036
567,36.51163700744135,0.11495107880511861,8,2,2.9435573481384942,0.02725902500264201,0.005444578302387898,0.033598242143165036
568,8.15987619402171,0.11495107880511861,13,2,0.8918298827745201,0.02725902500264201,0.8412709683428631,0.033598242143165036
569,11.585953041184954,0.11495107880511861,15,2,0.9985308499783827,0.02725902500264201,0.9,0.033598242143165036
570,13.658608578371934,0.11495107880511861,8,2,1.2945084154277757,0.02725902500264201,0.2552889088449867,0.033598242143165036
571,0.698200773055523,0.11495107880511861,1,2,0.6980817528553617,0.02725902500264201,0.23911093888218557,0.033598242143165036
572,13.0698417143831,0.11495107880511861,1,2,0.9372581604044605,0.02725902500264201,0.8063382108346888,0.033598242143165036
573,0.7552048250749576,0.11495107880511861,19,2,0.7040664399899426,0.02725902500264201,0.4633379828221039,0.033598242143165036
574,1.5621948093826223,0.11495107880511861,15,2,0.23732159648343396,0.02725902500264201,0.9,0.033598242143165036
575,1.5682341824957162,0.11495107880511861,10,2,0.35937030593828545,0.02725902500264201,0.04721092053242082,0.033598242143165036
576,1.8449475991993871,0.11495107880511861,15,2,0.06232689545958565,0.02725902500264201,0.9,0.033598242143165036
577,1.0670445276143439,0.11495107880511861,19,2,0.7130041181081562,0.02725902500264201,0.10744711590560105,0.033598242143165036
578,25.805611171352023,0.11495107880511861,5,2,1.7507959523482604,0.02725902500264201,0.8681136855279543,0.033598242143165036
579,2.3039420871323175,0.11495107880511861,16,2,0.17739491556424036,0.02725902500264201,0.09999999969918472,0.033598242143165036
580,1.6542234067168635,0.11495107880511861,19,2,0.8032335329485155,0.02725902500264201,0.09876274246029076,0.033598242143165036
581,1.8989974887540229,0.11495107880511861,17,2,0.4852522748808991,0.02725902500264201,0.0999999999992048,0.033598242143165036
582,3.7897079098784556,0.11495107880511861,15,2,0.5286500868022579,0.02725902500264201,0.09999999944822613,0.033598242143165036
583,3.1636517584592836,0.11495107880511861,10,2,0.07539950675619533,0.02725902500264201,0.7631133374771176,0.033598242143165036
584,140.8176642974812,0.11495107880511861,7,2,3.5197549681969593,0.02725902500264201,0.8915063989982118,0.033598242143165036
585,68.24432483849878,0.11495107880511861,5,2,2.2890471889170283,0.02725902500264201,0.8852971313926757,0.033598242143165036
586,11.991111207191254,0.11495107880511861,15,2,0.8526946689346916,0.02725902500264201,0.9,0.033598242143165036
587,2.1041533976839846,0.11495107880511861,17,2,0.3336812994469593,0.02725902500264201,0.09999999999998478,0.033598242143165036
588,2.075004343684733,0.11495107880511861,17,2,0.31376390216211864,0.02725902500264201,0.09999999998937939,0.033598242143165036
589,3.0292205795206137,0.11495107880511861,12,2,0.07139181118219567,0.02725902500264201,0.09999999999339042,0.033598242143165036
590,102.79522176323222,0.11495107880511861,9,2,4.202919753717394,0.02725902500264201,0.479603810531154,0.033598242143165036
591,3.2714453907928247,0.11495107880511861,16,2,0.18004411108566784,0.02725902500264201,0.09999999999998367,0.033598242143165036
592,2.7823661966408784,0.11495107880511861,14,2,0.03704107494833326,0.02725902500264201,0.09999999920524483,0.033598242143165036
593,58.338306106696756,0.11495107880511861,5,2,2.7813350083007222,0.02725902500264201,0.6917862491104789,0.033598242143165036
594,55.03373274560831,0.11495107880511861,1,2,1.9728299638507703,0.02725902500264201,0.8920402099115682,0.033598242143165036
595,1.0077324752488186,0.11495107880511861,14,2,0.5668834510972277,0.02725902500264201,0.011442637330921351,0.033598242143165036
596,7.758643014203797,0.11495107880511861,9,2,1.0772602245302687,0.02725902500264201,0.09999999994892983,0.033598242143165036
597,75.17683557409143,0.11495107880511861,13,2,2.6153483367779624,0.02725902500264201,0.6393172575385447,0.033598242143165036
598,0.6264519367749519,0.11495107880511861,0,2,0.5507164505912227,0.02725902500264201,0.03190201144545923,0.033598242143165036
599,49.55407489349993,0.11495107880511861,1,2,1.833707925983352,0.02725902500264201,0.8934089470573173,0.033598242143165036
600,3.0594961704642136,0.11495107880511861,11,2,0.11656051874827841,0.02725902500264201,0.8634493415377416,0.033598242143165036
601,3.1038859945705712,0.11495107880511861,10,2,0.1347517266494427,0.02725902500264201,0.850432476479396,0.033598242143165036
602,28.01954133385073,0.11495107880511861,15,2,1.5823388250534016,0.02725902500264201,0.9,0.033598242143165036
603,11.697658641670072,0.11495107880511861,4,2,0.5939654333666564,0.02725902500264201,0.8874379809053501,0.033598242143165036
604,10.817686704433683,0.11495107880511861,13,2,1.7238830526561808,0.02725902500264201,0.023319012701450134,0.033598242143165036
605,1.4722639544910925,0.11495107880511861,19,2,0.7422467768712775,0.02725902500264201,0.02165887428908618,0.033598242143165036
606,3.9173699306975047,0.11495107880511861,8,2,0.4702806372222054,0.02725902500264201,0.09999761596171954,0.033598242143165036
607,2.0544221373868825,0.11495107880511861,15,2,0.029248867610136075,0.02725902500264201,0.9,0.033598242143165036
608,2.192062704081438,0.11495107880511861,17,2,0.2718309959458794,0.02725902500264201,0.099999987790774,0.033598242143165036
609,0.728948449634742,0.11495107880511861,5,2,0.06438965783056541,0.02725902500264201,0.023489156227879088,0.033598242143165036
610,52.676885966059295,0.11495107880511861,10,2,1.8378581672690355,0.02725902500264201,0.8865198875471452,0.033598242143165036
611,1.8940281911489911,0.11495107880511861,5,2,0.24467130495555584,0.02725902500264201,0.8995699540006719,0.033598242143165036
612,5.408850860540201,0.11495107880511861,7,2,0.6387081619650621,0.02725902500264201,0.1947016850584297,0.033598242143165036
613,0.9362642489069686,0.11495107880511861,3,2,0.301214808454563,0.02725902500264201,0.09409311147731059,0.033598242143165036
614,1.642531647147721,0.11495107880511861,19,2,0.8006111357623538,0.02725902500264201,0.0919162039266366,0.033598242143165036
615,2.591170271837874,0.11495107880511861,16,2,0.08369914560377263,0.02725902500264201,0.09999999999983507,0.033598242143165036
616,1.7827546640020444,0.11495107880511861,17,2,0.6182864004237814,0.02725902500264201,0.09999999999997856,0.033598242143165036
617,14.198226338255411,0.11495107880511861,11,2,0.570276028757726,0.02725902500264201,0.8819401715653149,0.033598242143165036
618,0.973939684431784,0.11495107880511861,18,2,0.4035575651922121,0.02725902500264201,0.3980088772792094,0.033598242143165036
619,3.2418829227705106,0.11495107880511861,15,2,0.29433844497467476,0.02725902500264201,0.9,0.033598242143165036
620,96.91685729354903,0.11495107880511861,6,2,2.7240331588198012,0.02725902500264201,0.893226627679544,0.033598242143165036
621,1.883395113969263,0.11495107880511861,18,2,0.4295647936074728,0.02725902500264201,0.09999999999999538,0.033598242143165036
622,118.74675693296841,0.11495107880511861,15,2,3.401844034546648,0.02725902500264201,0.9,0.033598242143165036
623,37.527355326500974,0.11495107880511861,10,2,1.6715134324942587,0.02725902500264201,0.8998882411289932,0.033598242143165036
624,4.404259844680572,0.11495107880511861,1,2,0.014299015487871075,0.02725902500264201,0.8933584470294388,0.033598242143165036
625,0.5261130673480523,0.11495107880511861,3,2,0.18770399936555157,0.02725902500264201,0.15785334878991683,0.033598242143165036
626,28.75032484932367,0.11495107880511861,1,2,1.2054943344107691,0.02725902500264201,0.8933493561937008,0.033598242143165036
627,1.6040809394331386,0.11495107880511861,13,2,0.4590397988343316,0.02725902500264201,0.09999999377314228,0.033598242143165036
628,1.149455955010595,0.11495107880511861,4,2,0.7235600347290986,0.02725902500264201,0.023412499300549672,0.033598242143165036
629,2.031408769615213,0.11495107880511861,17,2,0.3384707738903139,0.02725902500264201,0.0999999999815659,0.033598242143165036
630,1.3067551038546177,0.11495107880511861,15,2,0.3434176187680024,0.02725902500264201,0.9,0.033598242143165036
631,35.37045810051938,0.11495107880511861,4,2,2.2637648095324803,0.02725902500264201,0.5360114575860092,0.033598242143165036
632,7.998633381825732,0.11495107880511861,15,2,0.32975223058979175,0.02725902500264201,0.9,0.033598242143165036
633,157.34306875033727,0.11495107880511861,1,2,3.721504615645391,0.02725902500264201,0.8932515341874397,0.033598242143165036
634,11.247199549933445,0.11495107880511861,15,2,0.8093516166283671,0.02725902500264201,0.9,0.033598242143165036
635,1.2665095334847554,0.11495107880511861,15,2,0.3055264033919685,0.02725902500264201,0.40055342216138845,0.033598242143165036
636,1.5545424570430875,0.11495107880511861,3,2,0.8174032845549591,0.02725902500264201,0.0869222593653742,0.033598242143165036
637,3.956708750433916,0.11495107880511861,11,2,0.6498940194177584,0.02725902500264201,0.09999998671562278,0.033598242143165036
638,100.68905759442464,0.11495107880511861,8,2,2.9146496911717805,0.02725902500264201,0.8899299435061313,0.033598242143165036
639,0.6380176461673612,0.11495107880511861,1,2,0.6899187318844285,0.02725902500264201,0.8227988974813296,0.033598242143165036
640,1.7098414843337164,0.11495107880511861,10,2,0.34601877441820494,0.02725902500264201,0.09999998765830777,0.033598242143165036
641,32.44013012578188,0.11495107880511861,1,2,1.3706378284504277,0.02725902500264201,0.8934427616731777,0.033598242143165036
642,1.8877769460939409,0.11495107880511861,18,2,0.36153590114113554,0.02725902500264201,0.09999999999067012,0.033598242143165036
643,22.124718972217977,0.11495107880511861,2,2,1.6668414143615775,0.02725902500264201,0.21622555822879017,0.033598242143165036
644,41.48739756775023,0.11495107880511861,8,2,1.8126565773169108,0.02725902500264201,0.8555565192044677,0.033598242143165036
645,116.43482582667272,0.11495107880511861,6,2,3.0848189514958375,0.02725902500264201,0.8917584951363509,0.033598242143165036
646,68.00238242642308,0.11495107880511861,4,2,2.5459453495842683,0.02725902500264201,0.8774081803046458,0.033598242143165036
647,4.089242860978679,0.11495107880511861,8,2,0.7507890800328317,0.02725902500264201,0.06196143403006762,0.033598242143165036
648,25.311434506634626,0.11495107880511861,15,2,1.4647709261720419,0.02725902500264201,0.9,0.033598242143165036
649,20.25367314924453,0.11495107880511861,11,2,0.9449359051151859,0.02725902500264201,0.793668087970942,0.033598242143165036
650,19.477132414905753,0.11495107880511861,15,2,1.679775277022503,0.02725902500264201,0.9,0.033598242143165036
651,1.752643137863394,0.11495107880511861,5,2,0.25162376057705943,0.02725902500264201,0.8613824508269899,0.033598242143165036
652,1.4349598612502974,0.11495107880511861,19,2,0.7308374334711165,0.02725902500264201,0.02042803169358147,0.033598242143165036
653,34.914449455719776,0.11495107880511861,15,2,1.556573257454921,0.02725902500264201,0.9,0.033598242143165036
654,0.8457336710990409,0.11495107880511861,19,2,0.7066310349074653,0.02725902500264201,0.31862851058101227,0.033598242143165036
655,2.3121534795743313,0.11495107880511861,15,2,0.10253954435812382,0.02725902500264201,0.9,0.033598242143165036
656,72.40053731615701,0.11495107880511861,5,2,2.3858464299417874,0.02725902500264201,0.8676175913302827,0.033598242143165036
657,1.2545237116462413,0.11495107880511861,6,2,0.5957109924229165,0.02725902500264201,0.02374405830848468,0.033598242143165036
658,9.295000553756921,0.11495107880511861,5,2,1.9548072584965057,0.02725902500264201,0.03294101077781336,0.033598242143165036
659,46.632849415635285,0.11495107880511861,4,2,1.9342305490469018,0.02725902500264201,0.8533560999608741,0.033598242143165036
660,10.564480855129645,0.11495107880511861,8,2,0.4087787071091926,0.02725902500264201,0.872801836895887,0.033598242143165036
661,0.38285769824898247,0.11495107880511861,7,2,0.3783563685828101,0.02725902500264201,0.17650836008684825,0.033598242143165036
662,71.36027676201746,0.11495107880511861,15,2,2.7758729621182376,0.02725902500264201,0.9,0.033598242143165036
663,1.6819511261846938,0.11495107880511861,19,2,0.6028627196335135,0.02725902500264201,0.09999999999989673,0.033598242143165036
664,36.34429040987905,0.11495107880511861,8,2,1.8203480905133056,0.02725902500264201,0.534506193831093,0.033598242143165036
665,41.74600606140646,0.11495107880511861,2,2,2.1647831053073623,0.02725902500264201,0.8190971317379824,0.033598242143165036
666,0.8661876009182055,0.11495107880511861,7,2,0.5488506986426567,0.02725902500264201,0.0925488509255171,0.033598242143165036
667,1.946906625863951,0.11495107880511861,18,2,0.35951221369320235,0.02725902500264201,0.09999999999928177,0.033598242143165036
668,56.790155698936005,0.11495107880511861,11,2,2.7332339693120216,0.02725902500264201,0.4355990765938833,0.033598242143165036
669,1.7788080557557435,0.11495107880511861,18,2,0.52829172794201,0.02725902500264201,0.0999999999850733,0.033598242143165036
670,1.2540371050671302,0.11495107880511861,18,2,0.5217167991689143,0.02725902500264201,0.008796556906642258,0.033598242143165036
671,1.9554792607106257,0.11495107880511861,18,2,0.35017194477378005,0.02725902500264201,0.0999999999999995,0.033598242143165036
672,75.70712407955989,0.11495107880511861,1,2,2.5135231306792534,0.02725902500264201,0.8927723598716099,0.033598242143165036
673,5.544024309410925,0.11495107880511861,15,2,0.29030963289208334,0.02725902500264201,0.9,0.033598242143165036
674,1.7955437399690517,0.11495107880511861,18,2,0.5466024795527923,0.02725902500264201,0.1,0.033598242143165036
675,7.132130334536493,0.11495107880511861,13,2,1.1968154895024337,0.02725902500264201,0.09999999865328586,0.033598242143165036
676,74.25213921156615,0.11495107880511861,3,2,3.3532174570287467,0.02725902500264201,0.8480507250333889,0.033598242143165036
677,1.6165345722762139,0.11495107880511861,19,2,0.7596620462761615,0.02725902500264201,0.08900351721840628,0.033598242143165036
678,1.84234348744393,0.11495107880511861,13,2,0.4199838577551102,0.02725902500264201,0.09999999931283253,0.033598242143165036
679,6.5361553496616125,0.11495107880511861,8,2,0.252699199205599,0.02725902500264201,0.7747774975985382,0.033598242143165036
680,25.220031010199207,0.11495107880511861,8,2,2.238397833626515,0.02725902500264201,0.06620026847487642,0.033598242143165036
681,9.201205475335122,0.11495107880511861,7,2,0.36451663437487497,0.02725902500264201,0.8367571336094186,0.033598242143165036
682,7.008535229739803,0.11495107880511861,15,2,0.6802201142367543,0.02725902500264201,0.9,0.033598242143165036
683,1.5946221059047332,0.11495107880511861,17,2,0.35597919481461626,0.02725902500264201,0.09999999968343393,0.033598242143165036
684,1.8034723600984168,0.11495107880511861,18,2,0.5671886303013263,0.02725902500264201,0.0999999999922068,0.033598242143165036
685,2.742226790700432,0.11495107880511861,11,2,0.023608377361573802,0.02725902500264201,0.09999999736786175,0.033598242143165036
686,7.204820595998086,0.11495107880511861,5,2,1.113086010081851,0.02725902500264201,0.07299514141426712,0.033598242143165036
687,1.6554747049257874,0.11495107880511861,19,2,0.8737023226698184,0.02725902500264201,0.09876916401694869,0.033598242143165036
688,55.47425598326723,0.11495107880511861,9,2,2.1543845003979345,0.02725902500264201,0.7983031010415917,0.033598242143165036
689,39.62069268038048,0.11495107880511861,11,2,1.8383457043436688,0.02725902500264201,0.5968794245362229,0.033598242143165036
690,50.162103726437216,0.11495107880511861,11,2,2.053645933544915,0.02725902500264201,0.6264693241189742,0.033598242143165036
691,0.49434070156505483,0.11495107880511861,0,2,0.34486049753631676,0.02725902500264201,0.06104181366020429,0.033598242143165036
692,65.95973734666937,0.11495107880511861,1,2,2.219517730092917,0.02725902500264201,0.8884774039757546,0.033598242143165036
693,4.1606048390960995,0.11495107880511861,15,2,0.05421940300385715,0.02725902500264201,0.9,0.033598242143165036
694,0.37265270105219406,0.11495107880511861,1,2,0.5394410871765304,0.02725902500264201,0.14323042127491806,0.033598242143165036
695,10.273436510954577,0.11495107880511861,13,2,0.5966208198719184,0.02725902500264201,0.6199857103642605,0.033598242143165036
696,1.578218928072058,0.11495107880511861,18,2,0.5093890815322822,0.02725902500264201,0.09999993093833097,0.033598242143165036
697,2.260544069877031,0.11495107880511861,17,2,0.1254182014466496,0.02725902500264201,0.0999999999999903,0.033598242143165036
698,38.31372060861161,0.11495107880511861,15,2,2.4684435667062354,0.02725902500264201,0.9,0.033598242143165036
699,1.9276374569263093,0.11495107880511861,14,2,0.4348653902062262,0.02725902500264201,0.09999999788838948,0.033598242143165036
700,1.6474712456451992,0.11495107880511861,19,2,0.859567285635994,0.02725902500264201,0.096021092135818,0.033598242143165036
701,86.787209685285,0.11495107880511861,11,2,2.577088034285534,0.02725902500264201,0.8788623789267834,0.033598242143165036
702,1.1120218279298022,0.11495107880511861,19,2,0.7300114389126281,0.02725902500264201,0.20703889180742333,0.033598242143165036
703,10.326196448680047,0.11495107880511861,10,2,0.38635222085842075,0.02725902500264201,0.8857298251125353,0.033598242143165036
704,0.7965595511568947,0.11495107880511861,18,2,0.5165229127047382,0.02725902500264201,0.5069097069559511,0.033598242143165036
705,1.1835000643557883,0.11495107880511861,18,2,0.3420026936107596,0.02725902500264201,0.09986254406121974,0.033598242143165036
706,0.8094074241104997,0.11495107880511861,18,2,0.5120497585410827,0.02725902500264201,0.6023516632535802,0.033598242143165036
707,2.9411486926220904,0.11495107880511861,15,2,0.5712352443529188,0.02725902500264201,0.9,0.033598242143165036
708,130.0396677450022,0.11495107880511861,11,2,4.243394002154062,0.02725902500264201,0.5363118018036819,0.033598242143165036
709,5.078474592431968,0.11495107880511861,9,2,0.5350291266909568,0.02725902500264201,0.06412186047978913,0.033598242143165036
710,35.958543760766034,0.11495107880511861,15,2,1.4990172113925302,0.02725902500264201,0.9,0.033598242143165036
711,21.409843715808208,0.11495107880511861,8,2,1.2861805270398787,0.02725902500264201,0.7505144843758033,0.033598242143165036
712,19.939291998054035,0.11495107880511861,7,2,2.7678343985230107,0.02725902500264201,0.0667574164097498,0.033598242143165036
713,1.7332380558805558,0.11495107880511861,18,2,0.5566360940457212,0.02725902500264201,0.09999999998802364,0.033598242143165036
714,21.321627465690735,0.11495107880511861,1,2,0.8958488379374179,0.02725902500264201,0.8932525219478948,0.033598242143165036
715,1.7895159484602878,0.11495107880511861,18,2,0.49859725306616426,0.02725902500264201,0.1,0.033598242143165036
716,0.832101018928422,0.11495107880511861,1,2,0.681597086018873,0.02725902500264201,0.08673761068236127,0.033598242143165036
717,1.8919526919216418,0.11495107880511861,18,2,0.37120040394934883,0.02725902500264201,0.09999999999941475,0.033598242143165036
718,1.5091201693234684,0.11495107880511861,19,2,0.5475369987279773,0.02725902500264201,0.09999993223764424,0.033598242143165036
719,0.5667214103630838,0.11495107880511861,5,2,0.08398218303357426,0.02725902500264201,0.004986588519146212,0.033598242143165036
720,13.96256996227031,0.11495107880511861,15,2,1.8025161774746887,0.02725902500264201,0.9,0.033598242143165036
721,143.3974456774664,0.11495107880511861,9,2,3.8251838785951295,0.02725902500264201,0.860881583878341,0.033598242143165036
722,100.30237194894828,0.11495107880511861,15,2,3.6461426350493387,0.02725902500264201,0.9,0.033598242143165036
723,2.4981239214450737,0.11495107880511861,16,2,0.11551867903168808,0.02725902500264201,0.09999999999999983,0.033598242143165036
724,11.171049954840962,0.11495107880511861,13,2,1.160836282026904,0.02725902500264201,0.08057464150658455,0.033598242143165036
725,24.709863066124022,0.11495107880511861,12,2,1.3954036521615,0.02725902500264201,0.5490100012361601,0.033598242143165036
726,44.98530744688304,0.11495107880511861,8,2,2.66444133011899,0.02725902500264201,0.42592861980065067,0.033598242143165036
727,6.620693293161577,0.11495107880511861,14,2,1.1912247736255208,0.02725902500264201,0.09999999997558524,0.033598242143165036
728,1.941430356838654,0.11495107880511861,17,2,0.40202968440858866,0.02725902500264201,0.09999999999985579,0.033598242143165036
729,0.7239759153668183,0.11495107880511861,13,2,0.547183158725806,0.02725902500264201,0.6082538120553884,0.033598242143165036
730,152.8852049389011,0.11495107880511861,6,2,3.783876241951547,0.02725902500264201,0.8796055698887312,0.033598242143165036
731,6.172784287164995,0.11495107880511861,4,2,1.7635113316153141,0.02725902500264201,0.05989324844601707,0.033598242143165036
732,0.981935470789667,0.11495107880511861,10,2,0.21974948994283622,0.02725902500264201,0.008766893998274392,0.033598242143165036
733,4.058956948643888,0.11495107880511861,15,2,0.3616266768672841,0.02725902500264201,0.09999999998861735,0.033598242143165036
734,8.54329841968343,0.11495107880511861,15,2,0.8392978772508219,0.02725902500264201,0.9,0.033598242143165036
735,2.160714314824714,0.11495107880511861,17,2,0.16099371237910717,0.02725902500264201,0.099999999979451,0.033598242143165036
736,2.7564520155979912,0.11495107880511861,9,2,0.5100541057030443,0.02725902500264201,0.04243116758504214,0.033598242143165036
737,1.9733178132987392,0.11495107880511861,18,2,0.32232573163178063,0.02725902500264201,0.1,0.033598242143165036
738,36.137883377389024,0.11495107880511861,1,2,1.4646128824931202,0.02725902500264201,0.8944151423764553,0.033598242143165036
739,1.9270503356858126,0.11495107880511861,18,2,0.4051559064141907,0.02725902500264201,0.1,0.033598242143165036
740,87.5521531630441,0.11495107880511861,1,2,2.6868033137051075,0.02725902500264201,0.8931082277350293,0.033598242143165036
741,76.91955368037937,0.11495107880511861,6,2,2.493631144609967,0.02725902500264201,0.8822228158222667,0.033598242143165036
742,18.744415375165588,0.11495107880511861,9,2,2.396979338808689,0.02725902500264201,0.14718955553193214,0.033598242143165036
743,1.0601876790532376,0.11495107880511861,4,2,0.5341386574557617,0.02725902500264201,0.01642088727288306,0.033598242143165036
744,1.8564162452384037,0.11495107880511861,18,2,0.45216117037077513,0.02725902500264201,0.09999999999999988,0.033598242143165036
745,2.0416961123891846,0.11495107880511861,16,2,0.38595479510084085,0.02725902500264201,0.09999999999999598,0.033598242143165036
746,7.698219186582826,0.11495107880511861,1,2,0.49598386046913684,0.02725902500264201,0.8710944806219498,0.033598242143165036
747,58.340143229797405,0.11495107880511861,5,2,2.0408825957752845,0.02725902500264201,0.8664595703172849,0.033598242143165036
748,2.4389723481709846,0.11495107880511861,15,2,0.21503939718454465,0.02725902500264201,0.9,0.033598242143165036
749,63.257387094261155,0.11495107880511861,11,2,2.122234182991516,0.02725902500264201,0.8646249127008189,0.033598242143165036
750,1.4877299015158552,0.11495107880511861,15,2,0.8837525268125822,0.02725902500264201,0.9,0.033598242143165036
751,24.024008714598803,0.11495107880511861,8,2,1.0485413653533313,0.02725902500264201,0.8793922615934594,0.033598242143165036
752,1.7991214635064963,0.11495107880511861,18,2,0.5232889415876859,0.02725902500264201,0.09999999999981665,0.033598242143165036
753,4.587842035682472,0.11495107880511861,10,2,0.08064218044090943,0.02725902500264201,0.8688974633417336,0.033598242143165036
754,11.669723994902768,0.11495107880511861,1,2,0.8505404835243559,0.02725902500264201,0.8397997182508943,0.033598242143165036
755,0.9318923346048709,0.11495107880511861,19,2,0.7269449893219886,0.02725902500264201,0.22044576363285215,0.033598242143165036
756,7.604259830145249,0.11495107880511861,5,2,1.0697658754991248,0.02725902500264201,0.15493394776966304,0.033598242143165036
757,4.796684641854812,0.11495107880511861,15,2,0.6635908015330607,0.02725902500264201,0.09999999999506039,0.033598242143165036
758,44.79363779131816,0.11495107880511861,11,2,1.7556561683081207,0.02725902500264201,0.8176650537584426,0.033598242143165036
759,1.2376579492265238,0.11495107880511861,5,2,0.20913821855728268,0.02725902500264201,0.06563936781715933,0.033598242143165036
760,0.9935227636353235,0.11495107880511861,4,2,0.34303450329204466,0.02725902500264201,0.09999807666448784,0.033598242143165036
761,66.24117239534307,0.11495107880511861,15,2,2.539637294421334,0.02725902500264201,0.9,0.033598242143165036
762,0.7646121287898493,0.11495107880511861,19,2,0.6763697053262627,0.02725902500264201,0.292269821560888,0.033598242143165036
763,7.730400631180957,0.11495107880511861,10,2,0.2923973986576579,0.02725902500264201,0.8891116805236381,0.033598242143165036
764,1.5055869960868078,0.11495107880511861,19,2,0.7480076294681185,0.02725902500264201,0.03686123386392262,0.033598242143165036
765,26.98837841399531,0.11495107880511861,1,2,1.1472509444062893,0.02725902500264201,0.8940418964505028,0.033598242143165036
766,32.64104805909699,0.11495107880511861,3,2,1.7219411676562082,0.02725902500264201,0.6289529528445791,0.033598242143165036
767,0.7282677531140783,0.11495107880511861,1,2,0.4977985255219162,0.02725902500264201,0.04532326528250649,0.033598242143165036
768,3.214434363758677,0.11495107880511861,15,2,0.06908338311410567,0.02725902500264201,0.9,0.033598242143165036
769,1.9882834326203935,0.11495107880511861,18,2,0.26853543919963124,0.02725902500264201,0.09999999998259236,0.033598242143165036
770,16.00284946068479,0.11495107880511861,15,2,0.7787182747575504,0.02725902500264201,0.9,0.033598242143165036
771,1.9036961277411297,0.11495107880511861,18,2,0.40097508585584424,0.02725902500264201,0.09999999999999917,0.033598242143165036
772,44.78882628460147,0.11495107880511861,9,2,2.2243321663455298,0.02725902500264201,0.5232968434918573,0.033598242143165036
773,1.4744432048108846,0.11495107880511861,19,2,0.7579141057766359,0.02725902500264201,0.029038247613562662,0.033598242143165036
774,0.2813244997969663,0.11495107880511861,2,2,0.4356532836468404,0.02725902500264201,0.06696542813314146,0.033598242143165036
775,33.62707110931626,0.11495107880511861,7,2,1.8473293555728345,0.02725902500264201,0.8876774000433737,0.033598242143165036
776,55.4612049478986,0.11495107880511861,12,2,2.850512893934675,0.02725902500264201,0.4102067308159224,0.033598242143165036
777,1.9682122922091603,0.11495107880511861,18,2,0.3864364524909686,0.02725902500264201,0.09999999999984324,0.033598242143165036
778,108.34878857104835,0.11495107880511861,7,2,2.9669573892422862,0.02725902500264201,0.885669733878075,0.033598242143165036
779,5.455307440724544,0.11495107880511861,15,2,0.12251845050387172,0.02725902500264201,0.9,0.033598242143165036
780,2.514090063807323,0.11495107880511861,17,2,0.04022412618252245,0.02725902500264201,0.09999999999973112,0.033598242143165036
781,5.945299730023178,0.11495107880511861,14,2,1.2120112613151133,0.02725902500264201,0.8138576448785589,0.033598242143165036
782,30.90758123856585,0.11495107880511861,1,2,1.3492659052240912,0.02725902500264201,0.8941720191090282,0.033598242143165036
783,5.588612755926326,0.11495107880511861,8,2,1.1755718523531529,0.02725902500264201,0.022049663764605598,0.033598242143165036
784,6.558776952987547,0.11495107880511861,15,2,0.20730692271517867,0.02725902500264201,0.9,0.033598242143165036
785,18.04530557039576,0.11495107880511861,14,2,0.9331467686664098,0.02725902500264201,0.8999933471672603,0.033598242143165036
786,0.6215801308354032,0.11495107880511861,18,2,0.6623188168371484,0.02725902500264201,0.5395581269154085,0.033598242143165036
787,43.843387922704295,0.11495107880511861,9,2,2.1802568675774685,0.02725902500264201,0.6890871548059857,0.033598242143165036
788,6.904837038181199,0.11495107880511861,9,2,0.2168479472414046,0.02725902500264201,0.8598553173893215,0.033598242143165036
789,0.9389030336800819,0.11495107880511861,5,2,0.40781850564585365,0.02725902500264201,0.005909747062078585,0.033598242143165036
790,62.325457270268636,0.11495107880511861,9,2,2.5032430549143347,0.02725902500264201,0.6765490335952423,0.033598242143165036
791,13.104662096806546,0.11495107880511861,15,2,0.8308047307413389,0.02725902500264201,0.9,0.033598242143165036
792,2.6498970257981793,0.11495107880511861,10,2,0.093333367247844,0.02725902500264201,0.6952292804968969,0.033598242143165036
793,1.0766260758736015,0.11495107880511861,6,2,0.018857590293199757,0.02725902500264201,0.06642049111647297,0.033598242143165036
794,8.533601279662081,0.11495107880511861,15,2,0.3577172714939731,0.02725902500264201,0.9,0.033598242143165036
795,25.42421458932064,0.11495107880511861,15,2,1.5576000580171667,0.02725902500264201,0.9,0.033598242143165036
796,5.606979029707762,0.11495107880511861,12,2,0.20651988248256994,0.02725902500264201,0.707706462056291,0.033598242143165036
797,2.177051812048423,0.11495107880511861,17,2,0.26183209557463605,0.02725902500264201,0.09999999999999894,0.033598242143165036
798,58.03032926129199,0.11495107880511861,9,2,2.4556551141479903,0.02725902500264201,0.6788471787545902,0.033598242143165036
799,0.4446995045304096,0.11495107880511861,3,2,0.301730649185395,0.02725902500264201,0.1414550760930878,0.033598242143165036
800,13.056294513324636,0.11495107880511861,9,2,0.7293292921190313,0.02725902500264201,0.776219140413419,0.033598242143165036
