trial,score,deer.birth,deer.surv,predation.predAtk,predation.predCap,predation.predEff,predators.mort,vegetation.browse,vegetation.capMax,vegetation.vegRate
131,1.1625866734890744,0.6432452979552947,0.901617526707906,4.325995930122859e-05,0.06030784512210514,0.004613695929061821,0.2655275034030166,0.1612400373133528,160002.5042903854,0.15005246931124264
132,2.507241712505275,0.8506163759060883,0.6403106804323293,2.1835702465724065e-05,0.2286224986950326,0.004026478556121216,0.20453131582606005,0.14189979231378685,128807.96170630117,0.16515183214736623
133,34.552570535391006,1.1066906158888181,0.6851607661879567,0.000589282417014609,0.33817939865034735,0.0020392568146107314,0.12756864045896532,0.017625976259576938,170372.37020896614,0.21640518261434144
134,6.045208705570631,0.9062899707252889,0.6399093239434934,0.0005104421102606491,0.5482575023690277,0.0018119388008146634,0.23184477641847606,0.03362654160913732,99968.23469917584,0.11790265622969279
135,5.132173604208809,0.6878665309666167,0.6690451309883941,0.0006027965862878928,0.46811841255079056,0.003311994151541821,0.09428653223680729,0.04725376978934486,157804.4406900017,0.2137897203049704
136,1.9017291074253169,1.055926289764649,0.7571168399482721,0.0009242301041272738,0.36047048087153954,0.0032129617633969076,0.20613044486047372,0.15088916504939717,119294.04300208663,0.20456961784951205
137,19.196592379839196,0.6409717550974536,0.7547728223426997,0.00030351761470387396,0.20107051711738755,0.0003752433890440824,0.17683422132244453,0.03019148027861538,135266.08882797262,0.22284937496628326
138,6.320691837657308,1.099017978997873,0.6268558504107092,0.000864385783891314,0.5204113543008496,0.00311354110323631,0.17676695433348877,0.011378010166790476,114229.66364408185,0.11208157012126219
139,1.5308913573572718,1.1375260593340815,0.7574067962778172,0.0008100061017802733,0.4085106000567354,0.0016754811381140989,0.16890725698576736,0.1583635594530717,126517.96456059648,0.14254233178545445
140,3.618082849526209,1.139476100373464,0.7202032215433937,0.0007146012336182953,0.3275019508255265,0.0009455386660381881,0.11193593089957106,0.020700375454078324,67424.84401213209,0.08017221533912772
141,2.762432526328908,0.6952477247889248,0.7304981937354644,0.00028361068503580353,0.27482316848602617,0.0017579990195229558,0.19947146559574735,0.10454960705310912,112730.61501151492,0.13755165486184662
142,27.707465637472097,0.6567035685090565,0.8374327706940283,0.00028486282690423566,0.4480535102513539,0.0033171640234113415,0.2765856742909193,0.013182370855943494,137676.64283631684,0.20784538631273297
143,5.093084556731834,0.6848570283505907,0.7224372756375455,0.000967728811185052,0.43416397954653446,0.0020205941232432655,0.1987603070378937,0.11654790291728392,100003.4443272668,0.2246559324121078
144,7.8321637082116276,1.074997174718126,0.8846146743351804,0.0006704462835947279,0.5059274350919555,0.0037199958934344655,0.22135361006939408,0.07533586121126004,97149.82648991531,0.23760043991315216
145,6.4201255343141375,0.8170968578080707,0.7269091841437155,0.00018108265995396783,0.1678059636648952,0.004743574510918299,0.17156773021818184,0.08468127326442075,137522.97848801856,0.15527866794683481
146,2.2122367214494614,1.10665703321153,0.635399267283763,0.000771103845642738,0.5093159046490058,0.004430042610913552,0.059436873089390316,0.015433016860175265,76507.84238124952,0.09530860930677745
147,3.3042436371772608,0.8260319224935148,0.6567865242309576,0.0008315137116324364,0.47410379755204357,0.0040643142262325755,0.09138479143601468,0.026209808285901606,151956.91253366898,0.11735287439285631
148,1.241413696208704,0.742518120868155,0.7554695484318464,0.00028564300463079496,0.4616950849524899,0.0022997470188633675,0.18350278742456527,0.1352725844377066,109303.03337958401,0.13753468102766936
